"Generation","Allele","Count","Percentage"
"168","Allele_4",0,0.0
"168","Allele_5",0,0.0
"168","Allele_6",9,25.71428571428571
"168","Allele_7",1,2.857142857142857
"168","Allele_8",0,0.0
"168","Allele_9",0,0.0
"168","Allele_10",2,5.714285714285714
"168","Allele_11",3,8.571428571428571
"168","Allele_12",0,0.0
"168","Allele_13",0,0.0
"168","Allele_14",0,0.0
"168","Allele_15",0,0.0
"169","Allele_1",2,8.695652173913043
"169","Allele_2",1,4.3478260869565215
"169","Allele_3",13,56.52173913043478
"169","Allele_4",0,0.0
"169","Allele_5",0,0.0
"169","Allele_6",4,17.391304347826086
"169","Allele_7",1,4.3478260869565215
"169","Allele_8",0,0.0
"169","Allele_9",0,0.0
"169","Allele_10",0,0.0
"169","Allele_11",1,4.3478260869565215
"169","Allele_12",0,0.0
"169","Allele_13",1,4.3478260869565215
"169","Allele_14",0,0.0
"169","Allele_15",0,0.0
"170","Allele_1",1,4.166666666666666
"170","Allele_2",1,4.166666666666666
"170","Allele_3",14,58.33333333333333
"170","Allele_4",1,4.166666666666666
"170","Allele_5",0,0.0
"170","Allele_6",5,20.833333333333332
"170","Allele_7",1,4.166666666666666
"170","Allele_8",0,0.0
"170","Allele_9",0,0.0
"170","Allele_10",0,0.0
"170","Allele_11",1,4.166666666666666
"170","Allele_12",0,0.0
"170","Allele_13",0,0.0
"170","Allele_14",0,0.0
"170","Allele_15",0,0.0
"171","Allele_1",0,0.0
"171","Allele_2",1,3.8461538461538463
"171","Allele_3",11,42.307692307692314
"171","Allele_4",1,3.8461538461538463
"171","Allele_5",0,0.0
"171","Allele_6",7,26.923076923076927
"171","Allele_7",0,0.0
"171","Allele_8",2,7.6923076923076925
"171","Allele_9",0,0.0
"171","Allele_10",2,7.6923076923076925
"171","Allele_11",1,3.8461538461538463
"171","Allele_12",0,0.0
"171","Allele_13",1,3.8461538461538463
"171","Allele_14",0,0.0
"171","Allele_15",0,0.0
"172","Allele_1",1,5.263157894736842
"172","Allele_2",0,0.0
"172","Allele_3",11,57.89473684210527
"172","Allele_4",0,0.0
"172","Allele_5",0,0.0
"172","Allele_6",2,10.526315789473683
"172","Allele_7",0,0.0
"172","Allele_8",2,10.526315789473683
"172","Allele_9",0,0.0
"172","Allele_10",0,0.0
"172","Allele_11",3,15.789473684210526
"172","Allele_12",0,0.0
"172","Allele_13",0,0.0
"172","Allele_14",0,0.0
"172","Allele_15",0,0.0
"173","Allele_1",0,0.0
"173","Allele_2",5,26.31578947368421
"173","Allele_3",6,31.57894736842105
"173","Allele_4",0,0.0
"173","Allele_5",0,0.0
"173","Allele_6",3,15.789473684210526
"173","Allele_7",1,5.263157894736842
"173","Allele_8",0,0.0
"173","Allele_9",0,0.0
"173","Allele_10",1,5.263157894736842
"173","Allele_11",3,15.789473684210526
"173","Allele_12",0,0.0
"173","Allele_13",0,0.0
"173","Allele_14",0,0.0
"173","Allele_15",0,0.0
"174","Allele_1",1,6.25
"174","Allele_2",2,12.5
"174","Allele_3",7,43.75
"174","Allele_4",0,0.0
"174","Allele_5",0,0.0
"174","Allele_6",3,18.75
"174","Allele_7",2,12.5
"174","Allele_8",0,0.0
"174","Allele_9",0,0.0
"174","Allele_10",0,0.0
"174","Allele_11",1,6.25
"174","Allele_12",0,0.0
"174","Allele_13",0,0.0
"174","Allele_14",0,0.0
"174","Allele_15",0,0.0
"175","Allele_1",1,3.8461538461538463
"175","Allele_2",3,11.538461538461538
"175","Allele_3",14,53.846153846153854
"175","Allele_4",0,0.0
"175","Allele_5",0,0.0
"175","Allele_6",4,15.384615384615385
"175","Allele_7",3,11.538461538461538
"175","Allele_8",0,0.0
"175","Allele_9",0,0.0
"175","Allele_10",0,0.0
"175","Allele_11",1,3.8461538461538463
"175","Allele_12",0,0.0
"175","Allele_13",0,0.0
"175","Allele_14",0,0.0
"175","Allele_15",0,0.0
"176","Allele_1",1,4.3478260869565215
"176","Allele_2",1,4.3478260869565215
"176","Allele_3",15,65.21739130434783
"176","Allele_4",0,0.0
"176","Allele_5",0,0.0
"176","Allele_6",5,21.73913043478261
"176","Allele_7",0,0.0
"176","Allele_8",0,0.0
"176","Allele_9",0,0.0
"176","Allele_10",0,0.0
"176","Allele_11",1,4.3478260869565215
"176","Allele_12",0,0.0
"176","Allele_13",0,0.0
"176","Allele_14",0,0.0
"176","Allele_15",0,0.0
"177","Allele_1",0,0.0
"177","Allele_2",1,4.761904761904762
"177","Allele_3",15,71.42857142857142
"177","Allele_4",0,0.0
"177","Allele_5",0,0.0
"177","Allele_6",2,9.523809523809524
"177","Allele_7",0,0.0
"177","Allele_8",1,4.761904761904762
"177","Allele_9",0,0.0
"177","Allele_10",0,0.0
"177","Allele_11",2,9.523809523809524
"177","Allele_12",0,0.0
"177","Allele_13",0,0.0
"177","Allele_14",0,0.0
"177","Allele_15",0,0.0
"178","Allele_1",0,0.0
"178","Allele_2",0,0.0
"178","Allele_3",15,78.94736842105263
"178","Allele_4",0,0.0
"178","Allele_5",0,0.0
"178","Allele_6",2,10.526315789473683
"178","Allele_7",1,5.263157894736842
"178","Allele_8",1,5.263157894736842
"178","Allele_9",0,0.0
"178","Allele_10",0,0.0
"178","Allele_11",0,0.0
"178","Allele_12",0,0.0
"178","Allele_13",0,0.0
"178","Allele_14",0,0.0
"178","Allele_15",0,0.0
"179","Allele_1",3,14.285714285714285
"179","Allele_2",3,14.285714285714285
"179","Allele_3",11,52.38095238095237
"179","Allele_4",0,0.0
"179","Allele_5",0,0.0
"179","Allele_6",3,14.285714285714285
"179","Allele_7",0,0.0
"179","Allele_8",0,0.0
"179","Allele_9",0,0.0
"179","Allele_10",0,0.0
"179","Allele_11",1,4.761904761904762
"179","Allele_12",0,0.0
"179","Allele_13",0,0.0
"179","Allele_14",0,0.0
"179","Allele_15",0,0.0
"180","Allele_1",1,5.0
"180","Allele_2",4,20.0
"180","Allele_3",9,45.0
"180","Allele_4",0,0.0
"180","Allele_5",0,0.0
"180","Allele_6",4,20.0
"180","Allele_7",1,5.0
"180","Allele_8",1,5.0
"180","Allele_9",0,0.0
"180","Allele_10",0,0.0
"180","Allele_11",0,0.0
"180","Allele_12",0,0.0
"180","Allele_13",0,0.0
"180","Allele_14",0,0.0
"180","Allele_15",0,0.0
"181","Allele_1",2,7.4074074074074066
"181","Allele_2",1,3.7037037037037033
"181","Allele_3",17,62.962962962962955
"181","Allele_4",1,3.7037037037037033
"181","Allele_5",0,0.0
"181","Allele_6",4,14.814814814814813
"181","Allele_7",0,0.0
"181","Allele_8",0,0.0
"181","Allele_9",0,0.0
"181","Allele_10",2,7.4074074074074066
"181","Allele_11",0,0.0
"181","Allele_12",0,0.0
"181","Allele_13",0,0.0
"181","Allele_14",0,0.0
"181","Allele_15",0,0.0
"182","Allele_1",2,5.88235294117647
"182","Allele_2",4,11.76470588235294
"182","Allele_3",22,64.70588235294117
"182","Allele_4",0,0.0
"182","Allele_5",0,0.0
"182","Allele_6",5,14.705882352941178
"182","Allele_7",0,0.0
"182","Allele_8",0,0.0
"182","Allele_9",0,0.0
"182","Allele_10",0,0.0
"182","Allele_11",1,2.941176470588235
"182","Allele_12",0,0.0
"182","Allele_13",0,0.0
"182","Allele_14",0,0.0
"182","Allele_15",0,0.0
"183","Allele_1",1,3.4482758620689653
"183","Allele_2",0,0.0
"183","Allele_3",19,65.51724137931035
"183","Allele_4",0,0.0
"183","Allele_5",0,0.0
"183","Allele_6",3,10.344827586206897
"183","Allele_7",2,6.896551724137931
"183","Allele_8",1,3.4482758620689653
"183","Allele_9",0,0.0
"183","Allele_10",0,0.0
"183","Allele_11",3,10.344827586206897
"183","Allele_12",0,0.0
"183","Allele_13",0,0.0
"183","Allele_14",0,0.0
"183","Allele_15",0,0.0
"184","Allele_1",2,4.878048780487805
"184","Allele_2",3,7.3170731707317085
"184","Allele_3",28,68.29268292682927
"184","Allele_4",0,0.0
"184","Allele_5",0,0.0
"184","Allele_6",4,9.75609756097561
"184","Allele_7",2,4.878048780487805
"184","Allele_8",0,0.0
"184","Allele_9",0,0.0
"184","Allele_10",0,0.0
"184","Allele_11",2,4.878048780487805
"184","Allele_12",0,0.0
"184","Allele_13",0,0.0
"184","Allele_14",0,0.0
"184","Allele_15",0,0.0
"185","Allele_1",2,5.263157894736842
"185","Allele_2",4,10.526315789473683
"185","Allele_3",21,55.263157894736835
"185","Allele_4",0,0.0
"185","Allele_5",0,0.0
"185","Allele_6",8,21.052631578947366
"185","Allele_7",1,2.631578947368421
"185","Allele_8",0,0.0
"185","Allele_9",0,0.0
"185","Allele_10",0,0.0
"185","Allele_11",2,5.263157894736842
"185","Allele_12",0,0.0
"185","Allele_13",0,0.0
"185","Allele_14",0,0.0
"185","Allele_15",0,0.0
"186","Allele_1",3,6.382978723404255
"186","Allele_2",4,8.51063829787234
"186","Allele_3",29,61.702127659574465
"186","Allele_4",0,0.0
"186","Allele_5",0,0.0
"186","Allele_6",5,10.638297872340425
"186","Allele_7",1,2.127659574468085
"186","Allele_8",2,4.25531914893617
"186","Allele_9",0,0.0
"186","Allele_10",0,0.0
"186","Allele_11",3,6.382978723404255
"186","Allele_12",0,0.0
"186","Allele_13",0,0.0
"186","Allele_14",0,0.0
"186","Allele_15",0,0.0
"187","Allele_1",3,6.976744186046512
"187","Allele_2",1,2.3255813953488373
"187","Allele_3",25,58.139534883720934
"187","Allele_4",0,0.0
"187","Allele_5",0,0.0
"187","Allele_6",9,20.930232558139533
"187","Allele_7",3,6.976744186046512
"187","Allele_8",0,0.0
"187","Allele_9",0,0.0
"187","Allele_10",0,0.0
"187","Allele_11",1,2.3255813953488373
"187","Allele_12",0,0.0
"187","Allele_13",1,2.3255813953488373
"187","Allele_14",0,0.0
"187","Allele_15",0,0.0
"188","Allele_1",1,2.7777777777777777
"188","Allele_2",1,2.7777777777777777
"188","Allele_3",19,52.77777777777778
"188","Allele_4",0,0.0
"188","Allele_5",0,0.0
"188","Allele_6",9,25.0
"188","Allele_7",5,13.88888888888889
"188","Allele_8",0,0.0
"188","Allele_9",0,0.0
"188","Allele_10",0,0.0
"188","Allele_11",1,2.7777777777777777
"188","Allele_12",0,0.0
"188","Allele_13",0,0.0
"188","Allele_14",0,0.0
"188","Allele_15",0,0.0
"189","Allele_1",0,0.0
"189","Allele_2",5,11.363636363636365
"189","Allele_3",20,45.45454545454546
"189","Allele_4",2,4.545454545454546
"189","Allele_5",0,0.0
"189","Allele_6",12,27.27272727272727
"189","Allele_7",2,4.545454545454546
"189","Allele_8",2,4.545454545454546
"189","Allele_9",0,0.0
"189","Allele_10",0,0.0
"189","Allele_11",1,2.272727272727273
"189","Allele_12",0,0.0
"189","Allele_13",0,0.0
"189","Allele_14",0,0.0
"189","Allele_15",0,0.0
"190","Allele_1",1,1.7543859649122806
"190","Allele_2",6,10.526315789473683
"190","Allele_3",37,64.91228070175438
"190","Allele_4",0,0.0
"190","Allele_5",0,0.0
"190","Allele_6",8,14.035087719298245
"190","Allele_7",1,1.7543859649122806
"190","Allele_8",0,0.0
"190","Allele_9",0,0.0
"190","Allele_10",1,1.7543859649122806
"190","Allele_11",3,5.263157894736842
"190","Allele_12",0,0.0
"190","Allele_13",0,0.0
"190","Allele_14",0,0.0
"190","Allele_15",0,0.0
"191","Allele_1",1,2.2222222222222223
"191","Allele_2",5,11.111111111111112
"191","Allele_3",29,64.44444444444444
"191","Allele_4",1,2.2222222222222223
"191","Allele_5",0,0.0
"191","Allele_6",7,15.555555555555555
"191","Allele_7",1,2.2222222222222223
"191","Allele_8",0,0.0
"191","Allele_9",0,0.0
"191","Allele_10",1,2.2222222222222223
"191","Allele_11",0,0.0
"191","Allele_12",0,0.0
"191","Allele_13",0,0.0
"191","Allele_14",0,0.0
"191","Allele_15",0,0.0
"192","Allele_1",3,6.382978723404255
"192","Allele_2",5,10.638297872340425
"192","Allele_3",26,55.319148936170215
"192","Allele_4",3,6.382978723404255
"192","Allele_5",0,0.0
"192","Allele_6",6,12.76595744680851
"192","Allele_7",1,2.127659574468085
"192","Allele_8",0,0.0
"192","Allele_9",0,0.0
"192","Allele_10",0,0.0
"192","Allele_11",2,4.25531914893617
"192","Allele_12",0,0.0
"192","Allele_13",1,2.127659574468085
"192","Allele_14",0,0.0
"192","Allele_15",0,0.0
"193","Allele_1",1,2.127659574468085
"193","Allele_2",5,10.638297872340425
"193","Allele_3",29,61.702127659574465
"193","Allele_4",0,0.0
"193","Allele_5",0,0.0
"193","Allele_6",7,14.893617021276595
"193","Allele_7",1,2.127659574468085
"193","Allele_8",0,0.0
"193","Allele_9",0,0.0
"193","Allele_10",0,0.0
"193","Allele_11",4,8.51063829787234
"193","Allele_12",0,0.0
"193","Allele_13",0,0.0
"193","Allele_14",0,0.0
"193","Allele_15",0,0.0
"194","Allele_1",1,2.272727272727273
"194","Allele_2",7,15.909090909090908
"194","Allele_3",28,63.63636363636363
"194","Allele_4",1,2.272727272727273
"194","Allele_5",0,0.0
"194","Allele_6",3,6.8181818181818175
"194","Allele_7",0,0.0
"194","Allele_8",0,0.0
"194","Allele_9",0,0.0
"194","Allele_10",0,0.0
"194","Allele_11",4,9.090909090909092
"194","Allele_12",0,0.0
"194","Allele_13",0,0.0
"194","Allele_14",0,0.0
"194","Allele_15",0,0.0
"195","Allele_1",0,0.0
"195","Allele_2",4,11.76470588235294
"195","Allele_3",24,70.58823529411764
"195","Allele_4",0,0.0
"195","Allele_5",0,0.0
"195","Allele_6",2,5.88235294117647
"195","Allele_7",0,0.0
"195","Allele_8",0,0.0
"195","Allele_9",0,0.0
"195","Allele_10",0,0.0
"195","Allele_11",3,8.823529411764705
"195","Allele_12",0,0.0
"195","Allele_13",1,2.941176470588235
"195","Allele_14",0,0.0
"195","Allele_15",0,0.0
"196","Allele_1",3,7.6923076923076925
"196","Allele_2",5,12.82051282051282
"196","Allele_3",22,56.41025641025641
"196","Allele_4",2,5.128205128205128
"196","Allele_5",0,0.0
"196","Allele_6",4,10.256410256410255
"196","Allele_7",1,2.564102564102564
"196","Allele_8",0,0.0
"196","Allele_9",0,0.0
"196","Allele_10",0,0.0
"196","Allele_11",2,5.128205128205128
"196","Allele_12",0,0.0
"196","Allele_13",0,0.0
"196","Allele_14",0,0.0
"196","Allele_15",0,0.0
"197","Allele_1",1,3.7037037037037033
"197","Allele_2",5,18.51851851851852
"197","Allele_3",15,55.55555555555556
"197","Allele_4",1,3.7037037037037033
"197","Allele_5",0,0.0
"197","Allele_6",4,14.814814814814813
"197","Allele_7",0,0.0
"197","Allele_8",0,0.0
"197","Allele_9",0,0.0
"197","Allele_10",0,0.0
"197","Allele_11",1,3.7037037037037033
"197","Allele_12",0,0.0
"197","Allele_13",0,0.0
"197","Allele_14",0,0.0
"197","Allele_15",0,0.0
"198","Allele_1",1,4.3478260869565215
"198","Allele_2",4,17.391304347826086
"198","Allele_3",12,52.17391304347826
"198","Allele_4",0,0.0
"198","Allele_5",0,0.0
"198","Allele_6",4,17.391304347826086
"198","Allele_7",1,4.3478260869565215
"198","Allele_8",0,0.0
"198","Allele_9",0,0.0
"198","Allele_10",0,0.0
"198","Allele_11",1,4.3478260869565215
"198","Allele_12",0,0.0
"198","Allele_13",0,0.0
"198","Allele_14",0,0.0
"198","Allele_15",0,0.0
"199","Allele_1",1,3.8461538461538463
"199","Allele_2",5,19.230769230769234
"199","Allele_3",13,50.0
"199","Allele_4",1,3.8461538461538463
"199","Allele_5",0,0.0
"199","Allele_6",6,23.076923076923077
"199","Allele_7",0,0.0
"199","Allele_8",0,0.0
"199","Allele_9",0,0.0
"199","Allele_10",0,0.0
"199","Allele_11",0,0.0
"199","Allele_12",0,0.0
"199","Allele_13",0,0.0
"199","Allele_14",0,0.0
"199","Allele_15",0,0.0
"200","Allele_1",1,5.263157894736842
"200","Allele_2",1,5.263157894736842
"200","Allele_3",9,47.368421052631575
"200","Allele_4",1,5.263157894736842
"200","Allele_5",0,0.0
"200","Allele_6",7,36.84210526315789
"200","Allele_7",0,0.0
"200","Allele_8",0,0.0
"200","Allele_9",0,0.0
"200","Allele_10",0,0.0
"200","Allele_11",0,0.0
"200","Allele_12",0,0.0
"200","Allele_13",0,0.0
"200","Allele_14",0,0.0
"200","Allele_15",0,0.0
"201","Allele_1",0,0.0
"201","Allele_2",3,23.076923076923077
"201","Allele_3",8,61.53846153846154
"201","Allele_4",0,0.0
"201","Allele_5",0,0.0
"201","Allele_6",1,7.6923076923076925
"201","Allele_7",1,7.6923076923076925
"201","Allele_8",0,0.0
"201","Allele_9",0,0.0
"201","Allele_10",0,0.0
"201","Allele_11",0,0.0
"201","Allele_12",0,0.0
"201","Allele_13",0,0.0
"201","Allele_14",0,0.0
"201","Allele_15",0,0.0
"202","Allele_1",2,7.142857142857142
"202","Allele_2",5,17.857142857142854
"202","Allele_3",10,35.71428571428571
"202","Allele_4",3,10.714285714285714
"202","Allele_5",0,0.0
"202","Allele_6",4,14.285714285714285
"202","Allele_7",0,0.0
"202","Allele_8",0,0.0
"202","Allele_9",0,0.0
"202","Allele_10",1,3.571428571428571
"202","Allele_11",3,10.714285714285714
"202","Allele_12",0,0.0
"202","Allele_13",0,0.0
"202","Allele_14",0,0.0
"202","Allele_15",0,0.0
"203","Allele_1",0,0.0
"203","Allele_2",2,6.0606060606060606
"203","Allele_3",26,78.78787878787878
"203","Allele_4",1,3.0303030303030303
"203","Allele_5",0,0.0
"203","Allele_6",4,12.121212121212121
"203","Allele_7",0,0.0
"203","Allele_8",0,0.0
"203","Allele_9",0,0.0
"203","Allele_10",0,0.0
"203","Allele_11",0,0.0
"203","Allele_12",0,0.0
"203","Allele_13",0,0.0
"203","Allele_14",0,0.0
"203","Allele_15",0,0.0
"204","Allele_1",1,3.0303030303030303
"204","Allele_2",6,18.181818181818183
"204","Allele_3",16,48.484848484848484
"204","Allele_4",0,0.0
"204","Allele_5",0,0.0
"204","Allele_6",7,21.21212121212121
"204","Allele_7",2,6.0606060606060606
"204","Allele_8",0,0.0
"204","Allele_9",0,0.0
"204","Allele_10",0,0.0
"204","Allele_11",1,3.0303030303030303
"204","Allele_12",0,0.0
"204","Allele_13",0,0.0
"204","Allele_14",0,0.0
"204","Allele_15",0,0.0
"205","Allele_1",1,2.564102564102564
"205","Allele_2",6,15.384615384615385
"205","Allele_3",19,48.717948717948715
"205","Allele_4",3,7.6923076923076925
"205","Allele_5",0,0.0
"205","Allele_6",7,17.94871794871795
"205","Allele_7",0,0.0
"205","Allele_8",1,2.564102564102564
"205","Allele_9",0,0.0
"205","Allele_10",0,0.0
"205","Allele_11",2,5.128205128205128
"205","Allele_12",0,0.0
"205","Allele_13",0,0.0
"205","Allele_14",0,0.0
"205","Allele_15",0,0.0
"206","Allele_1",0,0.0
"206","Allele_2",3,8.333333333333332
"206","Allele_3",25,69.44444444444444
"206","Allele_4",3,8.333333333333332
"206","Allele_5",0,0.0
"206","Allele_6",3,8.333333333333332
"206","Allele_7",0,0.0
"206","Allele_8",1,2.7777777777777777
"206","Allele_9",0,0.0
"206","Allele_10",0,0.0
"206","Allele_11",1,2.7777777777777777
"206","Allele_12",0,0.0
"206","Allele_13",0,0.0
"206","Allele_14",0,0.0
"206","Allele_15",0,0.0
"207","Allele_1",1,5.263157894736842
"207","Allele_2",2,10.526315789473683
"207","Allele_3",10,52.63157894736842
"207","Allele_4",0,0.0
"207","Allele_5",0,0.0
"207","Allele_6",1,5.263157894736842
"207","Allele_7",2,10.526315789473683
"207","Allele_8",0,0.0
"207","Allele_9",0,0.0
"207","Allele_10",2,10.526315789473683
"207","Allele_11",1,5.263157894736842
"207","Allele_12",0,0.0
"207","Allele_13",0,0.0
"207","Allele_14",0,0.0
"207","Allele_15",0,0.0
"208","Allele_1",0,0.0
"208","Allele_2",4,12.5
"208","Allele_3",14,43.75
"208","Allele_4",3,9.375
"208","Allele_5",0,0.0
"208","Allele_6",6,18.75
"208","Allele_7",2,6.25
"208","Allele_8",0,0.0
"208","Allele_9",0,0.0
"208","Allele_10",1,3.125
"208","Allele_11",1,3.125
"208","Allele_12",0,0.0
"208","Allele_13",1,3.125
"208","Allele_14",0,0.0
"208","Allele_15",0,0.0
"209","Allele_1",2,8.0
"209","Allele_2",2,8.0
"209","Allele_3",16,64.0
"209","Allele_4",0,0.0
"209","Allele_5",0,0.0
"209","Allele_6",2,8.0
"209","Allele_7",0,0.0
"209","Allele_8",1,4.0
"209","Allele_9",0,0.0
"209","Allele_10",1,4.0
"209","Allele_11",1,4.0
"209","Allele_12",0,0.0
"209","Allele_13",0,0.0
"209","Allele_14",0,0.0
"209","Allele_15",0,0.0
"210","Allele_1",1,4.545454545454546
"210","Allele_2",5,22.72727272727273
"210","Allele_3",13,59.09090909090909
"210","Allele_4",1,4.545454545454546
"210","Allele_5",0,0.0
"210","Allele_6",1,4.545454545454546
"210","Allele_7",0,0.0
"210","Allele_8",1,4.545454545454546
"210","Allele_9",0,0.0
"210","Allele_10",0,0.0
"210","Allele_11",0,0.0
"210","Allele_12",0,0.0
"210","Allele_13",0,0.0
"210","Allele_14",0,0.0
"210","Allele_15",0,0.0
"211","Allele_1",1,6.25
"211","Allele_2",2,12.5
"211","Allele_3",10,62.5
"211","Allele_4",0,0.0
"211","Allele_5",0,0.0
"211","Allele_6",1,6.25
"211","Allele_7",0,0.0
"211","Allele_8",0,0.0
"211","Allele_9",0,0.0
"211","Allele_10",0,0.0
"211","Allele_11",1,6.25
"211","Allele_12",0,0.0
"211","Allele_13",1,6.25
"211","Allele_14",0,0.0
"211","Allele_15",0,0.0
"212","Allele_1",1,3.7037037037037033
"212","Allele_2",3,11.11111111111111
"212","Allele_3",13,48.148148148148145
"212","Allele_4",0,0.0
"212","Allele_5",0,0.0
"212","Allele_6",6,22.22222222222222
"212","Allele_7",3,11.11111111111111
"212","Allele_8",0,0.0
"212","Allele_9",0,0.0
"212","Allele_10",0,0.0
"212","Allele_11",1,3.7037037037037033
"212","Allele_12",0,0.0
"212","Allele_13",0,0.0
"212","Allele_14",0,0.0
"212","Allele_15",0,0.0
"213","Allele_1",1,3.125
"213","Allele_2",7,21.875
"213","Allele_3",21,65.625
"213","Allele_4",3,9.375
"213","Allele_5",0,0.0
"213","Allele_6",0,0.0
"213","Allele_7",0,0.0
"213","Allele_8",0,0.0
"213","Allele_9",0,0.0
"213","Allele_10",0,0.0
"213","Allele_11",0,0.0
"213","Allele_12",0,0.0
"213","Allele_13",0,0.0
"213","Allele_14",0,0.0
"213","Allele_15",0,0.0
"214","Allele_1",2,5.88235294117647
"214","Allele_2",5,14.705882352941178
"214","Allele_3",20,58.82352941176471
"214","Allele_4",2,5.88235294117647
"214","Allele_5",0,0.0
"214","Allele_6",3,8.823529411764705
"214","Allele_7",0,0.0
"214","Allele_8",0,0.0
"214","Allele_9",0,0.0
"214","Allele_10",0,0.0
"214","Allele_11",1,2.941176470588235
"214","Allele_12",0,0.0
"214","Allele_13",1,2.941176470588235
"214","Allele_14",0,0.0
"214","Allele_15",0,0.0
"215","Allele_1",0,0.0
"215","Allele_2",3,12.5
"215","Allele_3",18,75.0
"215","Allele_4",1,4.166666666666666
"215","Allele_5",0,0.0
"215","Allele_6",1,4.166666666666666
"215","Allele_7",0,0.0
"215","Allele_8",0,0.0
"215","Allele_9",0,0.0
"215","Allele_10",1,4.166666666666666
"215","Allele_11",0,0.0
"215","Allele_12",0,0.0
"215","Allele_13",0,0.0
"215","Allele_14",0,0.0
"215","Allele_15",0,0.0
"216","Allele_1",0,0.0
"216","Allele_2",3,10.0
"216","Allele_3",22,73.33333333333333
"216","Allele_4",2,6.666666666666667
"216","Allele_5",0,0.0
"216","Allele_6",2,6.666666666666667
"216","Allele_7",0,0.0
"216","Allele_8",0,0.0
"216","Allele_9",0,0.0
"216","Allele_10",0,0.0
"216","Allele_11",1,3.3333333333333335
"216","Allele_12",0,0.0
"216","Allele_13",0,0.0
"216","Allele_14",0,0.0
"216","Allele_15",0,0.0
"217","Allele_1",1,6.666666666666667
"217","Allele_2",3,20.0
"217","Allele_3",11,73.33333333333333
"217","Allele_4",0,0.0
"217","Allele_5",0,0.0
"217","Allele_6",0,0.0
"217","Allele_7",0,0.0
"217","Allele_8",0,0.0
"217","Allele_9",0,0.0
"217","Allele_10",0,0.0
"217","Allele_11",0,0.0
"217","Allele_12",0,0.0
"217","Allele_13",0,0.0
"217","Allele_14",0,0.0
"217","Allele_15",0,0.0
"218","Allele_1",0,0.0
"218","Allele_2",3,9.67741935483871
"218","Allele_3",16,51.61290322580645
"218","Allele_4",5,16.129032258064516
"218","Allele_5",0,0.0
"218","Allele_6",7,22.58064516129032
"218","Allele_7",0,0.0
"218","Allele_8",0,0.0
"218","Allele_9",0,0.0
"218","Allele_10",0,0.0
"218","Allele_11",0,0.0
"218","Allele_12",0,0.0
"218","Allele_13",0,0.0
"218","Allele_14",0,0.0
"218","Allele_15",0,0.0
"219","Allele_1",0,0.0
"219","Allele_2",2,6.666666666666667
"219","Allele_3",18,60.0
"219","Allele_4",1,3.3333333333333335
"219","Allele_5",0,0.0
"219","Allele_6",7,23.333333333333332
"219","Allele_7",1,3.3333333333333335
"219","Allele_8",0,0.0
"219","Allele_9",0,0.0
"219","Allele_10",0,0.0
"219","Allele_11",1,3.3333333333333335
"219","Allele_12",0,0.0
"219","Allele_13",0,0.0
"219","Allele_14",0,0.0
"219","Allele_15",0,0.0
"220","Allele_1",0,0.0
"220","Allele_2",4,21.052631578947366
"220","Allele_3",11,57.89473684210527
"220","Allele_4",0,0.0
"220","Allele_5",0,0.0
"220","Allele_6",3,15.789473684210526
"220","Allele_7",1,5.263157894736842
"220","Allele_8",0,0.0
"220","Allele_9",0,0.0
"220","Allele_10",0,0.0
"220","Allele_11",0,0.0
"220","Allele_12",0,0.0
"220","Allele_13",0,0.0
"220","Allele_14",0,0.0
"220","Allele_15",0,0.0
"221","Allele_1",1,5.555555555555555
"221","Allele_2",2,11.11111111111111
"221","Allele_3",10,55.55555555555556
"221","Allele_4",1,5.555555555555555
"221","Allele_5",0,0.0
"221","Allele_6",0,0.0
"221","Allele_7",1,5.555555555555555
"221","Allele_8",1,5.555555555555555
"221","Allele_9",0,0.0
"221","Allele_10",0,0.0
"221","Allele_11",2,11.11111111111111
"221","Allele_12",0,0.0
"221","Allele_13",0,0.0
"221","Allele_14",0,0.0
"221","Allele_15",0,0.0
"222","Allele_1",0,0.0
"222","Allele_2",5,22.72727272727273
"222","Allele_3",10,45.45454545454546
"222","Allele_4",3,13.636363636363635
"222","Allele_5",0,0.0
"222","Allele_6",2,9.090909090909092
"222","Allele_7",0,0.0
"222","Allele_8",1,4.545454545454546
"222","Allele_9",0,0.0
"222","Allele_10",0,0.0
"222","Allele_11",1,4.545454545454546
"222","Allele_12",0,0.0
"222","Allele_13",0,0.0
"222","Allele_14",0,0.0
"222","Allele_15",0,0.0
"223","Allele_1",0,0.0
"223","Allele_2",2,25.0
"223","Allele_3",4,50.0
"223","Allele_4",0,0.0
"223","Allele_5",0,0.0
"223","Allele_6",1,12.5
"223","Allele_7",0,0.0
"223","Allele_8",0,0.0
"223","Allele_9",0,0.0
"223","Allele_10",0,0.0
"223","Allele_11",1,12.5
"223","Allele_12",0,0.0
"223","Allele_13",0,0.0
"223","Allele_14",0,0.0
"223","Allele_15",0,0.0
"224","Allele_1",0,0.0
"224","Allele_2",3,23.076923076923077
"224","Allele_3",5,38.46153846153847
"224","Allele_4",1,7.6923076923076925
"224","Allele_5",0,0.0
"224","Allele_6",3,23.076923076923077
"224","Allele_7",1,7.6923076923076925
"224","Allele_8",0,0.0
"224","Allele_9",0,0.0
"224","Allele_10",0,0.0
"224","Allele_11",0,0.0
"224","Allele_12",0,0.0
"224","Allele_13",0,0.0
"224","Allele_14",0,0.0
"224","Allele_15",0,0.0
